churn_probability,segment_label
0.468847271041456,At Risk
0.27179183852146327,At Risk
0.17912641341928726,At Risk
0.23932779247675603,Potential Loyalists
0.31428303934368945,Potential Loyalists
0.3790250977678687,Potential Loyalists
0.3165524047836887,Low Value
0.3009867188980961,At Risk
0.29848364025785673,Potential Loyalists
0.24049708604171033,At Risk
0.24847475098833088,Low Value
0.2761577552800648,Potential Loyalists
0.07633190862518686,Potential Loyalists
0.2186357213425311,High Value
0.2814147088016687,At Risk
0.1542065646011511,High Value
0.11112371202596852,Potential Loyalists
0.23745231823170537,High Value
0.3964297380333602,Low Value
0.4156676552385775,High Value
0.26745472713335294,High Value
0.1405352257861044,Potential Loyalists
0.5885952245522629,Potential Loyalists
0.1339698003199725,Potential Loyalists
0.21444672868841855,Potential Loyalists
0.23784434445564434,Potential Loyalists
0.19031315725006914,Potential Loyalists
0.357957953865704,At Risk
0.29592967393925756,Potential Loyalists
0.14701947231400606,High Value
0.15707398803324615,Potential Loyalists
0.37258126809779174,Potential Loyalists
0.21051931942079877,At Risk
0.43035271785592627,At Risk
0.4040818286157472,High Value
0.26723861682239586,Potential Loyalists
0.2838148729361529,Potential Loyalists
0.4655451698070698,At Risk
0.31015985697179255,Potential Loyalists
0.18345525063341922,At Risk
0.4870165068189559,At Risk
0.15413709318130644,Potential Loyalists
0.18381339870118085,Potential Loyalists
0.14044080394403524,Potential Loyalists
0.13547696866084682,Potential Loyalists
0.22482912046894518,Potential Loyalists
0.21196954160490547,Potential Loyalists
0.25640812062015883,Potential Loyalists
0.13625625793303303,Potential Loyalists
0.3317559649282491,Potential Loyalists
0.31774218526646675,Potential Loyalists
0.2762492366771423,High Value
0.25587128931229086,At Risk
0.5158491423465895,Potential Loyalists
0.32548550714985036,High Value
0.2358812792104161,Potential Loyalists
0.17129411325323615,Potential Loyalists
0.09669981698834437,At Risk
0.3435987585536927,At Risk
0.36099505324396874,At Risk
0.2651472315288276,At Risk
0.1546170963721314,At Risk
0.2286234499186769,Potential Loyalists
0.4225507143329059,Potential Loyalists
0.4953963175946896,At Risk
0.16364017326616057,Low Value
0.18784414933946464,Potential Loyalists
0.2582572613047422,Potential Loyalists
0.23479059934789287,Low Value
0.4256346816373386,Potential Loyalists
0.31687565668915546,At Risk
0.5357823499905212,Potential Loyalists
0.2485195183850188,High Value
0.11265064296657028,Potential Loyalists
0.1242702349847268,High Value
0.253567740911856,High Value
0.10364034830891655,At Risk
0.2271066772800728,Potential Loyalists
0.15389923533243732,At Risk
0.20889053930773263,High Value
0.5080803283807601,Low Value
0.45503454020776873,Low Value
0.2227429948603171,High Value
0.21370529637353902,Potential Loyalists
0.24528953045814625,Potential Loyalists
0.10689530429271785,Potential Loyalists
0.15562616069822957,Potential Loyalists
0.30941985811852063,Low Value
0.22820083303703845,Low Value
0.28731047861340153,High Value
0.27717838928730876,Potential Loyalists
0.28411854727881974,Low Value
0.1324956382541405,Potential Loyalists
0.20195673824950536,At Risk
0.17629475486537188,Potential Loyalists
0.3029001287086307,At Risk
0.5400364676211596,Potential Loyalists
0.36022107822450317,High Value
0.28124209648682463,At Risk
0.18294527869328608,At Risk
0.2413208107679632,At Risk
0.1304547725665389,Potential Loyalists
0.10282965262749966,Potential Loyalists
0.1523468071366342,Potential Loyalists
0.2875978236003655,At Risk
0.17389973736316633,Potential Loyalists
0.21027752015809423,Potential Loyalists
0.20413069596359232,Potential Loyalists
0.3078696303467742,Potential Loyalists
0.2913266976672153,High Value
0.26877102601116915,At Risk
0.31667857683066364,Potential Loyalists
0.10094810838781659,High Value
0.3630495730837109,At Risk
0.4170916739457779,Low Value
0.3919363093140197,At Risk
0.1337451817439811,At Risk
0.12464128980398008,At Risk
0.2401298313088673,High Value
0.5254586663283034,At Risk
0.19423940734606007,Potential Loyalists
0.13489762777981681,At Risk
0.3750234304200373,Potential Loyalists
0.38832125725401084,Potential Loyalists
0.1564701861276825,Potential Loyalists
0.2417503593664868,Potential Loyalists
0.20237573241774504,Potential Loyalists
0.13830013987040954,At Risk
0.11606755653166255,Potential Loyalists
0.30260853456324,Potential Loyalists
0.23383056930097068,Potential Loyalists
0.3437332030221871,Potential Loyalists
0.5535103913058408,At Risk
0.23251221871958389,At Risk
0.25026218931902217,High Value
0.2386611711480123,High Value
0.4849518707739629,At Risk
0.436606402172062,Potential Loyalists
0.5338676736484349,At Risk
0.5753557325424222,Potential Loyalists
0.20575842877166486,Potential Loyalists
0.2179670663651805,Potential Loyalists
0.18713823011458497,Potential Loyalists
0.19712974112601395,At Risk
0.23043007591947262,High Value
0.5048504632481031,Potential Loyalists
0.5290066509688606,Potential Loyalists
0.3424819245127818,Potential Loyalists
0.2950991477442685,Potential Loyalists
0.18831656193264953,High Value
0.34997980202536166,At Risk
0.1666251140387669,Potential Loyalists
0.3363593285949952,Low Value
0.3954944355640327,Potential Loyalists
0.3835332123389432,Low Value
0.2203746054156123,High Value
0.06536427141661309,Potential Loyalists
0.29546285494138075,Potential Loyalists
0.22203952133491456,At Risk
0.3491261869750312,Potential Loyalists
0.4028353806647143,Potential Loyalists
0.48167691029969384,Potential Loyalists
0.23198220600252117,High Value
0.29408214212167083,At Risk
0.24492569914966245,Potential Loyalists
0.17521811708421126,Potential Loyalists
0.11276841179886236,At Risk
0.16386813211800189,Potential Loyalists
0.2289048349675388,Potential Loyalists
0.3175395385527766,Potential Loyalists
0.6288599805595473,Potential Loyalists
0.3203971400291515,Potential Loyalists
0.4098798606734952,Low Value
0.34410633179689076,At Risk
0.26604062584064136,At Risk
0.13353675086493552,Potential Loyalists
0.2631055458595666,Potential Loyalists
0.504070483723252,At Risk
0.26546518048197043,At Risk
0.4712454252911249,Potential Loyalists
0.21362603359352725,High Value
0.43715931400776314,Potential Loyalists
0.3100796534874861,Potential Loyalists
0.1042604403360857,High Value
0.1155263590408588,At Risk
0.4333683912329638,At Risk
0.2072067172773755,At Risk
0.22708837511575225,At Risk
0.385751074003366,Potential Loyalists
0.2758343615896041,At Risk
0.3795991085875593,At Risk
0.30917783955133443,At Risk
0.14518379076059232,High Value
0.18146320674861305,Potential Loyalists
0.43204519281037584,Potential Loyalists
0.1374345866105765,At Risk
0.24581522588447274,At Risk
0.27696769666468146,Potential Loyalists
0.1482196817603359,At Risk
0.46337527515135973,At Risk
0.3383436289951236,Potential Loyalists
0.32331509023756166,Potential Loyalists
0.28227332970785884,Potential Loyalists
0.24304494188064218,At Risk
0.454268765804797,Potential Loyalists
0.17980097772285736,Potential Loyalists
0.22563070322674245,High Value
0.17441849485196953,Potential Loyalists
0.39983178266077746,At Risk
0.26002664850291995,Potential Loyalists
0.3786423441095078,At Risk
0.2496342960136647,Potential Loyalists
0.5768858755493952,Potential Loyalists
0.23989096013604266,High Value
0.279820707494635,Potential Loyalists
0.4337025036932074,Potential Loyalists
0.1378370453723534,High Value
0.277134034305153,Potential Loyalists
0.31008937581731694,At Risk
0.16106559676882415,High Value
0.3173376406524522,Potential Loyalists
0.41499408949481664,Potential Loyalists
0.2824234055409214,Potential Loyalists
0.5998818517075215,At Risk
0.20328633488690576,Potential Loyalists
0.27936795244146734,Low Value
0.350984897723586,Potential Loyalists
0.23770027567712565,Potential Loyalists
0.39420895641465664,At Risk
0.2596767396712729,Potential Loyalists
0.5743488959426807,Potential Loyalists
0.4190583710046576,Potential Loyalists
0.16848695434341002,Potential Loyalists
0.33520489797580716,Potential Loyalists
0.21831838501138048,Potential Loyalists
0.2995342166052883,Potential Loyalists
0.4760158973337748,At Risk
0.23065837278836718,Potential Loyalists
0.1705674828275147,Potential Loyalists
0.375152074952225,Potential Loyalists
0.19372847329700132,High Value
0.26940790927607816,Potential Loyalists
0.2469327381408602,Potential Loyalists
0.11018519813806997,At Risk
0.1441113965843599,Potential Loyalists
0.2253077465001865,Potential Loyalists
0.3257270744554354,Potential Loyalists
0.2578464133376591,Potential Loyalists
0.15823011504923032,Potential Loyalists
0.28340748078339495,At Risk
0.23338820109456967,Potential Loyalists
0.4907490021257704,Potential Loyalists
0.08502441670022737,High Value
0.18614970540634138,At Risk
0.18411268446454881,Potential Loyalists
0.2073264554530966,Potential Loyalists
0.18282864141800556,Potential Loyalists
0.4308907937401003,Potential Loyalists
0.25503172264967405,High Value
0.18543755667800668,Potential Loyalists
0.43115845852880896,At Risk
0.3344494906166937,Potential Loyalists
0.12737073455886302,Potential Loyalists
0.35430590547318846,Potential Loyalists
0.4097126089057336,At Risk
0.3862547882243043,Potential Loyalists
0.19632501820424736,Potential Loyalists
0.2739064155570361,At Risk
0.36705913730063233,At Risk
0.30331377521794134,Potential Loyalists
0.37501152852607317,Potential Loyalists
0.33925484796142225,At Risk
0.3379567523452432,Potential Loyalists
0.0992899021134885,Potential Loyalists
0.6426407839396503,At Risk
0.34088738694254134,Potential Loyalists
0.22374962193469886,High Value
0.34355389976695977,Low Value
0.1418638181599723,Potential Loyalists
0.2977113843763717,Potential Loyalists
0.35349405854977617,High Value
0.3701636689416814,High Value
0.35402339885322365,Low Value
0.3550291443877668,Potential Loyalists
0.2556655000840123,High Value
0.37459069565341285,Potential Loyalists
0.27855851115085173,Potential Loyalists
0.5362719540473413,At Risk
0.14177692349620302,High Value
0.45393619297164084,Potential Loyalists
0.14627427950416774,Potential Loyalists
0.17352615574573466,Potential Loyalists
0.28845437174669214,Potential Loyalists
0.44792996503514704,Potential Loyalists
0.23257322314562673,Potential Loyalists
0.3012892959137556,Potential Loyalists
0.5180974590798386,Potential Loyalists
0.26109155912657306,At Risk
0.3659592756463533,Potential Loyalists
0.33271182828808094,At Risk
0.30308573421012175,Potential Loyalists
0.3108856251373045,Potential Loyalists
0.142568910314337,Potential Loyalists
0.21928832200591414,Potential Loyalists
0.22348293145357764,High Value
0.291279823046109,Potential Loyalists
0.2104126897075728,At Risk
0.1472654696524076,Potential Loyalists
0.34777165109193187,Potential Loyalists
0.21902762487794303,Potential Loyalists
0.42874954807102783,At Risk
0.0995921011018034,Potential Loyalists
0.1621992174106642,High Value
0.46505276048340555,Potential Loyalists
0.35660384441938486,Potential Loyalists
0.18508696636350436,Potential Loyalists
0.403474184746881,Potential Loyalists
0.46199565287883787,Low Value
0.13490083030048616,At Risk
0.2006848710445957,Potential Loyalists
0.2833904661333007,Potential Loyalists
0.40986463685129754,Potential Loyalists
0.47559952924183,Potential Loyalists
0.3892148338267019,Low Value
0.3078994076250572,At Risk
0.3220538416466339,At Risk
0.27436812680367745,Potential Loyalists
0.39352150544147546,At Risk
0.4103739570658839,Potential Loyalists
0.3058362392761702,Potential Loyalists
0.44574767668030835,At Risk
0.27614008179873234,Low Value
0.1165622202129326,Potential Loyalists
0.12419280054150515,Potential Loyalists
0.25005463044901866,Low Value
0.33739691973048686,Potential Loyalists
0.46089288540863693,Potential Loyalists
0.1717788696447367,Potential Loyalists
0.40642626922113934,Low Value
0.29702213392429117,Potential Loyalists
0.2682190401870055,At Risk
0.3433415053680294,Potential Loyalists
0.2079329746709061,Potential Loyalists
0.6355844135262364,Potential Loyalists
0.11670701126864289,Potential Loyalists
0.18848350903656444,Potential Loyalists
0.13908908182796173,Potential Loyalists
0.38944951551438695,At Risk
0.2649823031796571,Potential Loyalists
0.32609389066786143,Low Value
0.22656894108534553,Potential Loyalists
0.3777753409750357,Potential Loyalists
0.31272598049904415,Potential Loyalists
0.1531557205305824,Potential Loyalists
0.23751223904347724,Potential Loyalists
0.3109567810476248,Potential Loyalists
0.5753546873651958,At Risk
0.23050937733964122,At Risk
0.5205906772731247,At Risk
0.4269870028328102,Potential Loyalists
0.447908173000513,Potential Loyalists
0.222804854076778,Potential Loyalists
0.3027570921944899,Potential Loyalists
0.1525437841376832,High Value
0.5425504466152796,Potential Loyalists
0.23600982706272403,Potential Loyalists
0.30601159982880455,At Risk
0.340455926404699,Low Value
0.1813423476400101,At Risk
0.18864108232383406,Potential Loyalists
0.17379512066686134,At Risk
0.08759712105843129,Potential Loyalists
0.5597536861419281,At Risk
0.1967293659878316,Potential Loyalists
0.102114899237587,Potential Loyalists
0.15270821523809264,High Value
0.15122045353888725,Potential Loyalists
0.26643682087807735,Potential Loyalists
0.3420586973885527,Potential Loyalists
0.5499268469622999,Low Value
0.20824490921228822,High Value
0.32340596865077076,At Risk
0.24313566554152904,High Value
0.11561197108532328,Potential Loyalists
0.1632954356803775,At Risk
0.24121654592139477,High Value
0.16086242727810066,Potential Loyalists
0.2162011406322054,High Value
0.19982842474570978,Potential Loyalists
0.2001978260969244,Low Value
0.3324833619622992,Potential Loyalists
0.273515063976453,Potential Loyalists
0.1669438404523275,Potential Loyalists
0.10883908514693356,Potential Loyalists
0.36670443575240896,Low Value
0.2705271426630966,At Risk
0.2533686803067096,High Value
0.2343864000821086,At Risk
0.3915868746945266,Low Value
0.07863933210669584,Potential Loyalists
0.10252185718400549,Potential Loyalists
0.21892431461514975,Potential Loyalists
0.37990812893360143,Potential Loyalists
0.22367044343518336,Potential Loyalists
0.6510158863286372,At Risk
0.07275931991437087,Potential Loyalists
0.17968415457493356,Potential Loyalists
0.18709109075574873,Potential Loyalists
0.33746853352235723,Potential Loyalists
0.5162722113427783,Potential Loyalists
0.2545415467156484,Potential Loyalists
0.2820965453667732,Potential Loyalists
0.2215695217663043,Potential Loyalists
0.2983152750016669,High Value
0.19949979575650026,Potential Loyalists
0.15716101009362082,Potential Loyalists
0.7625811950515792,Potential Loyalists
0.2399413888868936,Potential Loyalists
0.3181477194848975,Potential Loyalists
0.3808910888304762,Potential Loyalists
0.13132309274046866,Potential Loyalists
0.18286767919101582,Potential Loyalists
0.3553460814261588,Low Value
0.22843448115527404,At Risk
0.21865059767945233,Potential Loyalists
0.19536880499847473,Potential Loyalists
0.1158472655131589,Potential Loyalists
0.5075176509127426,Potential Loyalists
0.35914487672275236,Potential Loyalists
0.41315984303244296,Low Value
0.3215673884172999,Potential Loyalists
0.2565396645108638,Low Value
0.5316014632950555,Potential Loyalists
0.3634551983949215,Potential Loyalists
0.21645294488898073,High Value
0.1500412094127618,Potential Loyalists
0.3522528657799493,Potential Loyalists
0.5191813173414158,At Risk
0.24092870345463313,High Value
0.3834534333882268,High Value
0.29402386306294653,Potential Loyalists
0.16656783391736454,High Value
0.44355698160035234,At Risk
0.18326787997504684,Potential Loyalists
0.5246035107771797,Potential Loyalists
0.2584475264397606,Potential Loyalists
0.3497884321303305,At Risk
0.15149987656602681,High Value
0.3159788061113419,At Risk
0.3508439385962383,At Risk
0.27211742097051234,Potential Loyalists
0.165373913719304,Potential Loyalists
0.41548852815760173,Potential Loyalists
0.3727578167333749,At Risk
0.20328900836889774,High Value
0.3165381316403669,At Risk
0.2103225507311365,Potential Loyalists
0.27034291850158826,At Risk
0.19006035572324012,High Value
0.25595927073094943,At Risk
0.13040827842326208,Potential Loyalists
0.21988486718015168,Potential Loyalists
0.2825396009605376,At Risk
0.23797516490334691,Potential Loyalists
0.30392168010001247,Potential Loyalists
0.14957921559885007,Potential Loyalists
0.4913746199131795,Potential Loyalists
0.41920057663910915,Potential Loyalists
0.4578901991447012,Potential Loyalists
0.3017659312370919,Potential Loyalists
0.1792717452730125,Potential Loyalists
0.35952889130002275,At Risk
0.17735924429787003,Potential Loyalists
0.44026556942279316,Potential Loyalists
0.18544757721780872,High Value
0.4000953093502259,Potential Loyalists
0.38448883477429646,At Risk
0.5652074745999801,At Risk
0.2500776561679316,Potential Loyalists
0.09783175389676817,Potential Loyalists
0.28883333610668477,Potential Loyalists
0.37796339413782915,High Value
0.322443758280836,At Risk
0.3786271037496325,Low Value
0.3918812322260128,Potential Loyalists
0.6384707426373635,At Risk
0.4487743679678065,At Risk
0.22556342084319994,At Risk
0.2187438201178981,Potential Loyalists
0.1687087169082756,Potential Loyalists
0.186437364521936,Potential Loyalists
0.2443090514603796,High Value
0.244051185358493,At Risk
0.2478279776760248,At Risk
0.32923740496651666,Potential Loyalists
0.313485176083497,High Value
0.19194086419470208,Potential Loyalists
0.2884586326915718,At Risk
0.22871468479177243,Potential Loyalists
0.30437185342469997,At Risk
0.5495983059661471,Potential Loyalists
0.16255961249490114,At Risk
0.2504464227719578,Potential Loyalists
0.19693807278230446,High Value
0.1266216190943862,Potential Loyalists
0.30804225731735924,High Value
0.3950116268231806,Potential Loyalists
0.25906719480543505,At Risk
0.17747037574924687,High Value
0.3021590175246871,At Risk
0.3081914013393267,Potential Loyalists
0.26076923472924346,Potential Loyalists
0.16192063667452372,Potential Loyalists
0.40050576945600674,Potential Loyalists
0.3376317210047743,Low Value
0.11879044784055083,High Value
0.2529614569878068,Potential Loyalists
0.40959371670560074,High Value
0.4167675228887964,At Risk
0.16727993456734708,High Value
0.11339998300819215,High Value
0.22045956050989965,High Value
0.25277393247981106,Potential Loyalists
0.3056934953860577,Potential Loyalists
0.12979404387813415,Potential Loyalists
0.36540308007985894,At Risk
0.1982133096379952,High Value
0.24820227884077337,Potential Loyalists
0.3039521398986605,Potential Loyalists
0.19308663630803996,Potential Loyalists
0.26797268657746104,Potential Loyalists
0.10721211332719296,High Value
0.12701564978994714,Potential Loyalists
0.14577264954601143,Potential Loyalists
0.1766455076978032,Potential Loyalists
0.2045009680271156,Potential Loyalists
0.46300138735140417,Potential Loyalists
0.07638842740932678,Potential Loyalists
0.4606636697059486,Potential Loyalists
0.3889917090235794,High Value
0.12429922552653698,Potential Loyalists
0.4374148117466604,Potential Loyalists
0.2760373594306809,At Risk
0.23313246774452256,Potential Loyalists
0.14961598115663807,Potential Loyalists
0.08680015804603196,High Value
0.24718038928882866,At Risk
0.18549128197979312,High Value
0.43131008923539316,At Risk
0.24020900853990246,Potential Loyalists
0.12438560711236146,High Value
0.3972911496884035,At Risk
0.5711031178148978,Potential Loyalists
0.13112867604683243,At Risk
0.288153980326425,Potential Loyalists
0.31891152417100727,At Risk
0.20937024618768094,Potential Loyalists
0.2619066078478925,Potential Loyalists
0.25669792590565277,High Value
0.390086085871643,Potential Loyalists
0.3236057011836557,High Value
0.2856856988865236,At Risk
0.2665717568095528,Potential Loyalists
0.2510054015297202,High Value
0.19057437508180752,At Risk
0.21475832467844783,Potential Loyalists
0.37943435490607885,At Risk
0.16327883775768878,Potential Loyalists
0.17971206873755122,At Risk
0.27271285871183015,Potential Loyalists
0.16369665002333067,Potential Loyalists
0.23188789583054883,Potential Loyalists
0.15880127368616287,Potential Loyalists
0.2556878142552296,Potential Loyalists
0.2320152956531945,Potential Loyalists
0.11212243041488881,High Value
0.2893698941408161,Potential Loyalists
0.42688786432229076,At Risk
0.35841875101958864,At Risk
0.18064655461321594,High Value
0.17561191679982796,Potential Loyalists
0.5019898052759635,At Risk
0.11986327623664726,Potential Loyalists
0.21139499716462581,Potential Loyalists
0.13162432613198535,High Value
0.244904479640162,Potential Loyalists
0.415108982347377,At Risk
0.24803623151104356,Potential Loyalists
0.29033696723746305,High Value
0.21934108704091446,Potential Loyalists
0.358094371110638,At Risk
0.40923541451454715,Potential Loyalists
0.29007366676715535,Low Value
0.16282041521335733,High Value
0.17950669220590612,Potential Loyalists
0.31939682806402714,At Risk
0.21322965894822812,At Risk
0.39886150439287826,At Risk
0.07229727236103521,At Risk
0.4009282813504128,At Risk
0.20971523800525255,Potential Loyalists
0.37523001040082243,At Risk
0.18642114537775914,High Value
0.1907494972083773,Potential Loyalists
0.2491911728280619,At Risk
0.1978517319962856,High Value
0.23259982518773736,Potential Loyalists
0.33962818966720953,High Value
0.41898440947557014,Potential Loyalists
0.22530971137776717,Potential Loyalists
0.09237398114764216,Potential Loyalists
0.6006987878772582,At Risk
0.3411100040310485,At Risk
0.37132075199058384,High Value
0.23573101871117239,At Risk
0.14542857613670615,At Risk
0.17478164282242042,Potential Loyalists
0.3583324697239298,Low Value
0.32284404753347645,At Risk
0.2556691299054753,Potential Loyalists
0.2569610340457006,At Risk
0.4209713088716746,Potential Loyalists
0.37584528210538,At Risk
0.5449678475347972,Potential Loyalists
0.2757774250983272,At Risk
0.2784299455356274,High Value
0.15649499493508617,Potential Loyalists
0.2322371814638201,Potential Loyalists
0.2041614859346108,High Value
0.22630479715040502,Low Value
0.3511593365973838,Potential Loyalists
0.18370458032665135,Potential Loyalists
0.1593916426819374,Potential Loyalists
0.16759820034180917,High Value
0.37459594479547326,Potential Loyalists
0.4900730052966268,Potential Loyalists
0.3260839656884811,Low Value
0.16328176011888546,High Value
0.3056586822807436,High Value
0.4482224904222182,Potential Loyalists
0.18319760960320677,Potential Loyalists
0.3236057022012241,High Value
0.10730929870981444,Potential Loyalists
0.2235547655327047,At Risk
0.17987310948680257,At Risk
0.2922287307781317,At Risk
0.5478392260474295,Potential Loyalists
0.10224050031333297,Potential Loyalists
0.31526905846178954,Low Value
0.3959950454646467,Potential Loyalists
0.09578061266488391,Potential Loyalists
0.3512943230132841,At Risk
0.4177942196244747,Low Value
0.23563866036078235,Potential Loyalists
0.16706148024018977,Potential Loyalists
0.3265373260371003,High Value
0.32850394587341014,Potential Loyalists
0.18305687345055882,At Risk
0.3797177611483984,At Risk
0.2386190190510823,Potential Loyalists
0.3316365306306516,Potential Loyalists
0.17422515699180477,Potential Loyalists
0.2786788412866706,Potential Loyalists
0.3704157280185794,Potential Loyalists
0.47871670915254183,High Value
0.32216909696435486,At Risk
0.15543070661511055,Potential Loyalists
0.6098902470400632,Potential Loyalists
0.3897810063600261,Potential Loyalists
0.20495086745767926,At Risk
0.2778657312996471,At Risk
0.3206778941040069,Potential Loyalists
0.21470032680299345,At Risk
0.3131126737774699,Potential Loyalists
0.17925323739825358,High Value
0.30839099808329407,Potential Loyalists
0.1773354124045011,Potential Loyalists
0.3106983167311597,Potential Loyalists
0.470164047480308,At Risk
0.24545228214076678,At Risk
0.15397999314609526,High Value
0.19155328164308313,Potential Loyalists
0.30833796602565344,Low Value
0.20082084182655013,High Value
0.5527716282487518,At Risk
0.18043381455765004,Potential Loyalists
0.18244842340468967,At Risk
0.24449669412086927,High Value
0.3409596476935057,High Value
0.359580479354577,Low Value
0.4842580093572804,At Risk
0.19675340042679498,Potential Loyalists
0.31117721280086996,At Risk
0.3351562965624942,At Risk
0.33962893767246244,At Risk
0.35714405581797,At Risk
0.31767019486838366,Potential Loyalists
0.3095353598134825,Potential Loyalists
0.20871519356081403,Potential Loyalists
0.40204466937962474,At Risk
0.13977455972801575,At Risk
0.25418814818478686,At Risk
0.33511579542521563,Potential Loyalists
0.5890441190365848,Low Value
0.2914459605765212,At Risk
0.46979981948644994,At Risk
0.2215092889798786,Potential Loyalists
0.3741117256775485,At Risk
0.27292646578225804,At Risk
0.39663971622712296,Potential Loyalists
0.15402817455930448,High Value
0.14822899613555415,High Value
0.2577018198197529,High Value
0.1689167031519552,Potential Loyalists
0.18989758917110028,Potential Loyalists
0.513117570154889,At Risk
0.10385832394423333,Potential Loyalists
0.08584239228719309,Potential Loyalists
0.4793158343258421,At Risk
0.3204303363127425,Potential Loyalists
0.2785878521255757,At Risk
0.282536976346841,At Risk
0.30123472705560045,Potential Loyalists
0.19321453600049399,High Value
0.19652507824762805,At Risk
0.2957455448541079,At Risk
0.28753737442283644,Potential Loyalists
0.1182546332771091,Potential Loyalists
0.23014594930273022,Potential Loyalists
0.35101237679276065,Low Value
0.2811347749745139,Low Value
0.3747506456779476,Potential Loyalists
0.27459709724201425,Potential Loyalists
0.19467416268076418,At Risk
0.5388540662003568,Potential Loyalists
0.23050098394177182,At Risk
0.10577584604548093,High Value
0.2302657675272228,High Value
0.35484382873966624,At Risk
0.47431435415304696,At Risk
0.11351029089192612,At Risk
0.2701382267255264,Potential Loyalists
0.15234154488510213,At Risk
0.3334508771702544,At Risk
0.26102442309609036,Potential Loyalists
0.08695197374426271,High Value
0.34687076172642484,High Value
0.18823915401553926,High Value
0.41221538024216364,At Risk
0.28537815398382205,Potential Loyalists
0.26504195876530495,High Value
0.5006551651268195,Low Value
0.190168905768511,At Risk
0.25036637845879306,Potential Loyalists
0.15831880411675187,At Risk
0.2362741529956019,Potential Loyalists
0.35564833283983643,Low Value
0.49216629278120533,At Risk
0.14090178805423417,Potential Loyalists
0.2046773954608174,High Value
0.19158777664445872,Potential Loyalists
0.37408542307240084,At Risk
0.4418841831537134,Potential Loyalists
0.2726264206586264,Potential Loyalists
0.4735025634322689,High Value
0.23035882560637405,Potential Loyalists
0.2911820951096467,Potential Loyalists
0.3158957099887481,At Risk
0.3640731698563911,Potential Loyalists
0.20053334694051833,Potential Loyalists
0.2078367215151159,Potential Loyalists
0.1709828446587857,High Value
0.3477913774487215,Low Value
0.1347329759945992,High Value
0.5667956546763802,Potential Loyalists
0.3660661901634431,Low Value
0.25668337657274637,Potential Loyalists
0.44428919552290425,Potential Loyalists
0.5704926648003382,Potential Loyalists
0.40799082891135974,Potential Loyalists
0.3345581787795202,High Value
0.23799561648989412,Potential Loyalists
0.2383742654930956,At Risk
0.2343450267572253,Potential Loyalists
0.17439415854315776,Potential Loyalists
0.11646059209446476,High Value
0.08304532949549706,Potential Loyalists
0.30729473204415975,At Risk
0.19451388107476622,Potential Loyalists
0.2657619058179926,At Risk
0.22760157049681237,High Value
0.21800137549665008,High Value
0.42110306714630413,Low Value
0.17896004725846373,High Value
0.23111453865726858,Potential Loyalists
0.37528827344227034,Potential Loyalists
0.33485258776091514,Potential Loyalists
0.15001847949046376,Potential Loyalists
0.43869430719325075,High Value
0.2525204540681535,Potential Loyalists
0.3912001931446853,At Risk
0.09382715167674673,High Value
0.5494695834256326,At Risk
0.11648495874261275,Potential Loyalists
0.32914979663563243,Potential Loyalists
0.09237461072288004,Potential Loyalists
0.28158883579249444,At Risk
0.4548140499932031,At Risk
0.2347187735660292,Potential Loyalists
0.17740276317607354,Potential Loyalists
0.29266157941272475,At Risk
0.3720152836161993,Low Value
0.35055843743484144,Potential Loyalists
0.27093365119780616,High Value
0.39688072518154477,Low Value
0.2724912571555506,High Value
0.20829134577917374,At Risk
0.18851904961961044,Potential Loyalists
0.21425723970108423,High Value
0.3586658419640238,Low Value
0.22479075553791522,Potential Loyalists
0.18461659577628614,Potential Loyalists
0.23261274121435857,Potential Loyalists
0.5513390917532905,At Risk
0.3709627013475531,At Risk
0.3276730530154264,High Value
0.3274534397075627,Potential Loyalists
0.3879922759423817,Potential Loyalists
0.3810320245589535,High Value
0.5937976412604681,Potential Loyalists
0.41015872852407903,At Risk
0.4107341015091462,At Risk
0.29920756643303414,Potential Loyalists
0.30385887932021444,At Risk
0.37535848162106505,Potential Loyalists
0.20762409112884367,Potential Loyalists
0.2837183612875252,Low Value
0.3479225276162722,Potential Loyalists
0.2973746172574245,Potential Loyalists
0.19675133880854523,Potential Loyalists
0.37311656771285695,At Risk
0.155366137298835,High Value
0.4326624195816453,Potential Loyalists
0.3834422692597762,High Value
0.1969261848679137,High Value
0.16059792061410877,Potential Loyalists
0.28058153847999173,Potential Loyalists
0.2446298621435088,Potential Loyalists
0.2558768710760955,Potential Loyalists
0.21426623444481632,High Value
0.4386278656491592,Potential Loyalists
0.42373082920814664,At Risk
0.4805482811740172,At Risk
0.5244992421541126,Low Value
0.3708881316984136,Potential Loyalists
0.20294821028067164,At Risk
0.10425322013974102,High Value
0.6805728012417872,Potential Loyalists
0.32651472374077445,At Risk
0.31197011612058984,Potential Loyalists
0.5019978204534086,At Risk
0.2706995615329793,At Risk
0.16868076828272546,Potential Loyalists
0.35245999392666405,Potential Loyalists
0.28536738323312166,Potential Loyalists
0.46557909923720453,Potential Loyalists
0.1147911439349537,Potential Loyalists
0.4550151735081081,Potential Loyalists
0.20324904307386496,Potential Loyalists
0.3286492486185176,At Risk
0.3299088747932219,At Risk
0.1520716464796745,Potential Loyalists
0.27314232814053857,High Value
0.12018404729977473,Potential Loyalists
0.3573253953655916,Low Value
0.26387244390049613,At Risk
0.1699465649021557,High Value
0.1352527693293323,Potential Loyalists
